Date,City,Accidents,lat,lng
2017-07,Englewood,12,39.6468,-104.9942
2017-07,Fredericksburg,12,38.2992,-77.4872
2017-07,Greensboro,12,36.0956,-79.8271
2017-07,Hammond,12,41.6168,-87.4909
2017-07,Hazel Park,12,42.4619,-83.0977
2017-07,Hesperia,12,34.3975,-117.3147
2017-07,Irmo,12,34.1018,-81.1956
2017-07,Kirkland,12,47.697,-122.2057
2017-07,Lathrop,12,37.809,-121.3131
2017-07,Merrick,12,40.6515,-73.5535
2017-07,Monterey Park,12,34.0497,-118.1326
2017-07,North Salem,12,39.86,-86.6437
2017-07,Northville,12,42.4355,-83.489
2017-07,Palm Beach Gardens,12,26.8466,-80.1679
2017-07,Palmetto,12,27.5251,-82.5749
2017-07,Papillion,12,41.1511,-96.0665
2017-07,Pawtucket,12,41.8744,-71.3743
2017-07,Plainville,12,39.2341,-99.3009
2017-07,Punta Gorda,12,26.8941,-82.0513
2017-07,Reading,12,40.34,-75.9267
2017-07,Ridgefield,12,40.8313,-74.0147
2017-07,Rosedale,12,39.3266,-76.5084
2017-07,Roslyn Heights,12,40.7788,-73.6396
2017-07,Round Rock,12,30.527,-97.6642
2017-07,San Bruno,12,37.6256,-122.4313
2017-07,Saratoga,12,37.2684,-122.0263
2017-07,Stafford,12,29.6271,-95.5654
2017-07,Virginia Beach,12,36.7335,-76.0435
2017-07,Waterbury,12,41.5582,-73.0361
2017-07,Wesley Chapel,12,28.2106,-82.3238
2017-07,Wyoming,12,42.8908,-85.7066
2017-07,Bay Shore,11,40.7288,-73.2495
2017-07,Beacon,11,41.5036,-73.9655
2017-07,Bridgeton,11,38.7673,-90.4275
2017-07,Bridgewater,11,38.3862,-78.9674
2017-07,Camarillo,11,34.223,-119.0321
2017-07,Elmsford,11,41.0541,-73.8143
2017-07,Grove City,11,39.8654,-83.069
2017-07,Henderson,11,36.0133,-115.0381
2017-07,Hopewell Junction,11,41.5805,-73.8103
2017-07,Lakeside,11,30.1356,-81.7674
2017-07,Long Grove,11,42.1967,-88.0058
2017-07,Mercer Island,11,47.5661,-122.232
2017-07,Mount Kisco,11,41.2016,-73.7281
2017-07,Northbrook,11,42.1292,-87.8352
2017-07,Palm Harbor,11,28.0847,-82.7481
2017-07,Parkville,11,39.3832,-76.5519
2017-07,Peabody,11,42.5335,-70.9725
2017-07,Piedmont,11,37.8225,-122.2301
2017-07,Portsmouth,11,43.058,-70.7826
2017-07,Rockville,11,39.0834,-77.1553
2017-07,Shelton,11,41.306,-73.1383
2017-07,Stamford,11,41.1039,-73.5585
2017-07,Upland,11,34.1178,-117.6604
2017-07,Walnut,11,34.0334,-117.8593
2017-07,Watervliet,11,42.7243,-73.7068
2017-07,West Columbia,11,33.9932,-81.0936
2017-07,Westlake Village,11,34.1369,-118.822
2017-07,Allen Park,10,42.2595,-83.2107
2017-07,Altoona,10,40.5082,-78.4007
2017-07,Ankeny,10,41.7288,-93.6031
2017-07,Artesia,10,33.8676,-118.0805
2017-07,Beech Island,10,33.4288,-81.8905
2017-07,Bell Gardens,10,33.9663,-118.155
2017-07,Belvidere,10,42.2543,-88.8649
2017-07,Colfax,10,46.9029,-117.34
2017-07,Deerfield Beach,10,26.305,-80.1277
2017-07,Fayetteville,10,36.0714,-94.1661
2017-07,Flagstaff,10,35.1872,-111.6194
2017-07,Franklin,10,35.92,-86.8516
2017-07,Gig Harbor,10,47.3352,-122.5964
2017-07,Graniteville,10,33.5646,-81.8078
2017-07,Grapevine,10,32.9343,-97.0742
2017-07,Greer,10,34.933,-82.2313
2017-07,Hazelwood,10,38.7931,-90.3899
2017-07,Highland Falls,10,41.3643,-73.9682
2017-07,Holly,10,42.7987,-83.622
2017-07,Homestead,10,25.4665,-80.4472
2017-07,Johnson City,10,36.3406,-82.3806
2017-07,Kingwood,10,39.4719,-79.6822
2017-07,Largo,10,27.9088,-82.7712
2017-07,Lehi,10,40.4136,-111.8725
2017-07,Lithonia,10,33.7129,-84.106
2017-07,Littleton,10,39.5915,-105.0188
2017-07,Longwood,10,28.7014,-81.3487
2017-07,Malibu,10,34.037,-118.7839
2017-07,Miami Beach,10,25.8171,-80.1396
2017-07,Millbrae,10,37.5994,-122.4023
2017-07,Morrow,10,33.5815,-84.3391
2017-07,Murfreesboro,10,35.849,-86.4121
2017-07,Oakbrook Terrace,10,41.8538,-87.9691
2017-07,Orinda,10,37.8808,-122.179
2017-07,Oxon Hill,10,38.7884,-76.9727
2017-07,Paramount,10,33.8977,-118.1651
2017-07,Pekin,10,40.5678,-89.6251
2017-07,Pensacola,10,30.4413,-87.1911
2017-07,Petersburg,10,37.2043,-77.3913
2017-07,Powell,10,36.0358,-84.0296
2017-07,Revere,10,42.4189,-71.004
2017-07,Rocklin,10,38.8075,-121.2489
2017-07,San Lorenzo,10,37.6733,-122.1332
2017-07,San Pedro,10,25.9812,-97.5882
2017-07,South Holland,10,41.5977,-87.6022
2017-07,Stratford,10,39.829,-75.0156
2017-07,Verona,10,42.9892,-89.5383
2017-07,West Lake Hills,10,30.292,-97.8083
2017-07,Whitehall,10,39.9682,-82.8833
2017-07,Whitestone,10,64.1527,-145.9061
2017-07,Wildwood,10,38.58,-90.6698
2017-07,Williamsport,10,41.2399,-77.037
2017-07,Winfield,10,37.274,-96.95
2017-07,Woodstock,10,34.1026,-84.5091
2017-07,Aldie,9,38.9761,-77.645
2017-07,Apopka,9,28.7015,-81.5316
2017-07,Bronxville,9,40.9395,-73.8265
2017-07,Bushnell,9,28.686,-82.1165
2017-07,Central Valley,9,38.6991,-112.0967
2017-07,Ceres,9,37.5952,-120.962
2017-07,Citrus Heights,9,38.6948,-121.288
2017-07,Clarksburg,9,39.2246,-77.2659
2017-07,Clarksville,9,36.5692,-87.3413
2017-07,College Park,9,38.996,-76.9337
2017-07,Davenport,9,41.5565,-90.6053
2017-07,Deerfield,9,42.1654,-87.8516
2017-07,Delaware,9,40.2851,-83.0741
2017-07,Elkins Park,9,40.0775,-75.128
2017-07,Elkton,9,39.6066,-75.8209
2017-07,Ephrata,9,40.1811,-76.1812
2017-07,Forsyth,9,33.0352,-83.939
2017-07,Gary,9,41.5905,-87.3473
2017-07,Gaston,9,33.818,-81.0997
2017-07,Grand Terrace,9,34.0312,-117.3132
2017-07,Hatfield,9,37.903,-87.2219
2017-07,Hurst,9,32.8353,-97.1809
2017-07,Issaquah,9,47.5439,-122.0471
2017-07,Lakeland,9,28.0557,-81.9545
2017-07,Larchmont,9,40.9258,-73.7531
2017-07,Lebec,9,34.845,-118.8992
2017-07,Lemont,9,41.6695,-87.9838
2017-07,Lewisville,9,33.0454,-96.9815
2017-07,Manheim,9,40.163,-76.3964
2017-07,Marshall,9,32.537,-94.3515
2017-07,New Rochelle,9,40.9304,-73.7836
2017-07,Newton,9,42.3316,-71.2085
2017-07,North Port,9,27.0576,-82.1977
2017-07,Odenton,9,39.0661,-76.6938
2017-07,Ormond Beach,9,29.2985,-81.1014
2017-07,Owings Mills,9,39.4115,-76.7913
2017-07,Pacific,9,47.261,-122.2507
2017-07,Perryville,9,37.7263,-89.8759
2017-07,Pocahontas,9,36.2635,-90.9706
2017-07,Poulsbo,9,47.7417,-122.6407
2017-07,Purcellville,9,39.1378,-77.711
2017-07,Puyallup,9,47.1793,-122.2902
2017-07,Quincy,9,42.2506,-71.0187
2017-07,Redford,9,44.6063,-73.8114
2017-07,Rockwall,9,32.9169,-96.4374
2017-07,Santa Cruz,9,36.9789,-122.0346
2017-07,Skokie,9,42.036,-87.74
2017-07,Somerville,9,42.3908,-71.1014
2017-07,Souderton,9,40.311,-75.3224
2017-07,Spokane Valley,9,47.6626,-117.2346
2017-07,Stevenson Ranch,9,34.3894,-118.5883
2017-07,Summerville,9,33.0016,-80.1799
2017-07,Sunbury,9,40.8616,-76.7871
2017-07,West Harrison,9,39.2581,-84.8225
2017-07,Wildomar,9,33.6173,-117.2582
2017-07,Williamsburg,9,37.2693,-76.7076
2017-07,Woburn,9,42.4869,-71.1543
2017-07,Woodbury,9,44.9057,-92.923
2017-07,Worcester,9,42.2705,-71.8079
2017-07,Acampo,8,38.1735,-121.2797
2017-07,Altadena,8,34.1927,-118.1346
2017-07,Aptos,8,36.9912,-121.8934
2017-07,Arlington Heights,8,42.0955,-87.9826
2017-07,Belmont,8,37.5154,-122.2953
2017-07,Beltsville,8,39.0394,-76.9211
2017-07,Bethlehem,8,40.6266,-75.3679
2017-07,Black Canyon City,8,34.071,-112.122
2017-07,Brookfield,8,43.064,-88.1231
2017-07,Broomfield,8,39.9542,-105.0526
2017-07,Camden,8,39.9361,-75.1073
2017-07,Campbell,8,37.2802,-121.9539
2017-07,Cedar Park,8,30.5105,-97.8197
2017-07,Clark,8,44.8809,-97.7348
2017-07,Cockeysville,8,39.4804,-76.6294
2017-07,Conroe,8,30.3238,-95.4824
2017-07,Cranford,8,40.6548,-74.3053
2017-07,Cumming,8,34.2063,-84.1339
2017-07,Estero,8,26.4276,-81.7951
2017-07,Evansville,8,37.9881,-87.5341
2017-07,Gold Bar,8,47.8563,-121.6921
2017-07,Gretna,8,29.9101,-90.0515
2017-07,Gustine,8,37.2545,-120.9949
2017-07,Harper Woods,8,42.439,-82.9293
2017-07,Haverhill,8,42.7838,-71.0871
2017-07,Hemet,8,33.7341,-116.9969
2017-07,Hilliard,8,40.0353,-83.1578
2017-07,Hillsboro,8,45.5273,-122.936
2017-07,Huntington Beach,8,33.696,-118.0018
2017-07,Knightdale,8,35.7911,-78.4966
2017-07,La Vista,8,41.1816,-96.0664
2017-07,Ladera Ranch,8,33.5492,-117.6417
2017-07,Lake Stevens,8,48.0024,-122.0953
2017-07,Leesville,8,31.1324,-93.2673
2017-07,Liberty,8,39.2394,-94.4191
2017-07,Los Banos,8,37.063,-120.8406
2017-07,Millersville,8,40.0047,-76.3522
2017-07,Mission,8,26.2039,-98.3256
2017-07,Monetta,8,33.8501,-81.61
2017-07,Mountlake Terrace,8,47.7921,-122.3077
2017-07,Murrells Inlet,8,33.556,-79.0594
2017-07,New Vienna,8,39.3255,-83.6941
2017-07,Newnan,8,33.3767,-84.7761
2017-07,Oak Park,8,41.8872,-87.7899
2017-07,Okeechobee,8,27.2413,-80.8298
2017-07,Patterson,8,37.4758,-121.1536
2017-07,Perry,8,32.472,-83.7283
2017-07,Perrysburg,8,41.5377,-83.6413
2017-07,Plainview,8,40.7832,-73.4732
2017-07,Port Chester,8,41.0051,-73.668
2017-07,Royersford,8,40.1862,-75.5382
2017-07,Rutherford,8,40.8203,-74.1057
2017-07,Sandston,8,37.512,-77.3149
2017-07,Savannah,8,32.0286,-81.1821
2017-07,Sequim,8,48.0746,-123.0945
2017-07,South Gate,8,33.9447,-118.1926
2017-07,Waltham,8,42.3889,-71.2423
2017-07,West Hempstead,8,40.6959,-73.6507
2017-07,Wyncote,8,40.0915,-75.1463
2017-07,Yorktown Heights,8,41.2697,-73.7755
2017-07,Zion,8,42.4603,-87.8511
2017-07,Abingdon,7,36.709,-81.9713
2017-07,Acworth,7,34.0566,-84.6716
2017-07,Antelope,7,38.7153,-121.361
2017-07,Ardmore,7,34.1949,-97.1256
2017-07,Armonk,7,41.1319,-73.7138
2017-07,Astoria,7,46.1856,-123.8053
2017-07,Bellingham,7,48.7548,-122.469
2017-07,Blackwood,7,39.7982,-75.0629
2017-07,Blue Springs,7,39.0124,-94.2721
2017-07,Boiling Springs,7,35.045,-81.9779
2017-07,Bridgeview,7,41.7403,-87.8067
2017-07,Byron,7,44.0378,-92.6409
2017-07,Cambridge,7,42.3759,-71.1185
2017-07,Cary,7,35.7819,-78.8195
2017-07,Catonsville,7,39.2646,-76.7424
2017-07,Chesterfield,7,38.6589,-90.5803
2017-07,Clarkston,7,33.8117,-84.2403
2017-07,Clearfield,7,41.103,-112.0238
2017-07,Cranston,7,41.7658,-71.4858
2017-07,Crockett,7,31.3177,-95.4564
2017-07,Dade City,7,28.3565,-82.1942
2017-07,Del Mar,7,32.9635,-117.2624
2017-07,Fairburn,7,33.5496,-84.5914
2017-07,Fishers,7,39.9588,-85.9659
2017-07,Florissant,7,38.7996,-90.3269
2017-07,Folsom,7,38.6668,-121.1422
2017-07,Fords,7,40.5359,-74.3126
2017-07,Galt,7,38.2698,-121.3004
2017-07,Georgetown,7,30.666,-97.6966
2017-07,Gilbertsville,7,40.3219,-75.609
2017-07,Goodlettsville,7,36.333,-86.7026
2017-07,Green Bay,7,44.5148,-87.9895
2017-07,Grovetown,7,33.4503,-82.2073
2017-07,Havre de Grace,7,39.548,-76.1146
2017-07,Highland,7,34.1113,-117.165
2017-07,Hopkins,7,44.9259,-93.4056
2017-07,Hopkinton,7,42.3428,-91.249
2017-07,Huntington Park,7,33.98,-118.2167
2017-07,Huntington Station,7,40.8446,-73.405
2017-07,Jefferson,7,34.1373,-83.6021
2017-07,Lakeville,7,44.6774,-93.252
2017-07,Lenhartsville,7,40.5721,-75.8892
2017-07,Lititz,7,40.154,-76.3044
2017-07,Ludington,7,43.9573,-86.4434
2017-07,Maitland,7,28.6295,-81.3718
2017-07,Maryland Heights,7,38.7189,-90.4749
2017-07,Melbourne,7,28.1086,-80.6627
2017-07,Melville,7,40.7824,-73.4088
2017-07,Milan,7,35.9126,-88.7554
2017-07,New Britain,7,41.6759,-72.7862
2017-07,New City,7,41.1542,-73.9912
2017-07,New London,7,41.3502,-72.1022
2017-07,New Port Richey,7,28.2468,-82.717
2017-07,Olathe,7,38.8833,-94.82
2017-07,Orangeburg,7,33.4928,-80.8671
2017-07,Oroville,7,39.4999,-121.5634
2017-07,Paterson,7,40.9147,-74.1624
2017-07,Port Charlotte,7,26.9918,-82.114
2017-07,Posen,7,41.629,-87.6859
2017-07,Redmond,7,47.6763,-122.1169
2017-07,Redondo Beach,7,33.8577,-118.3765
2017-07,Reisterstown,7,39.455,-76.814
2017-07,Rio Linda,7,38.6875,-121.4417
2017-07,Rio Vista,7,38.1765,-121.7025
2017-07,Ripon,7,37.7417,-121.131
2017-07,Riverdale,7,33.5639,-84.4103
2017-07,Rocky Hill,7,40.4001,-74.6405
2017-07,Roebuck,7,34.8789,-81.9646
2017-07,Rogers,7,36.317,-94.1531
2017-07,San Juan Bautista,7,36.845,-121.5371
2017-07,San Martin,7,37.0829,-121.5963
2017-07,Saratoga Springs,7,43.0674,-73.7775
2017-07,Scarsdale,7,40.9902,-73.7773
2017-07,Seaside,7,36.6224,-121.8199
2017-07,Seminole,7,27.8435,-82.784
2017-07,Sloatsburg,7,41.162,-74.1902
2017-07,Somerset,7,40.5083,-74.501
2017-07,Starr,7,34.3774,-82.6954
2017-07,Sumner,7,47.2189,-122.2338
2017-07,Sun City,7,33.6165,-112.2819
2017-07,Tallahassee,7,30.4551,-84.2527
2017-07,Thornton,7,39.9197,-104.9438
2017-07,Titusville,7,28.5727,-80.8193
2017-07,Tonawanda,7,43.0105,-78.8805
2017-07,Trumbull,7,40.6801,-98.2734
2017-07,Vail,7,32.0217,-110.6937
2017-07,West Haven,7,41.2739,-72.9672
2017-07,Westbury,7,40.7599,-73.5891
2017-07,Woodbine,7,39.2283,-74.8096
2017-07,Ypsilanti,7,42.244,-83.6208
2017-07,Ashland,6,37.6942,-122.1159
2017-07,Aurora,6,39.7083,-104.7237
2017-07,Austell,6,33.8201,-84.6451
2017-07,Baker,6,30.5832,-91.1582
2017-07,Ballston Spa,6,43.0068,-73.8525
2017-07,Banning,6,33.946,-116.8992
2017-07,Berlin,6,44.4869,-71.2599
2017-07,Berwyn,6,41.8433,-87.7909
2017-07,Bettendorf,6,41.5657,-90.4765
2017-07,Big Bear City,6,34.2536,-116.7903
2017-07,Blairstown,6,41.906,-92.0821
2017-07,Bolingbrook,6,41.6901,-88.1021
2017-07,Bonita,6,32.6651,-117.0296
2017-07,Bowling Green,6,36.9716,-86.4378
2017-07,Bowman,6,46.1843,-103.4029
2017-07,Brisbane,6,37.6902,-122.4021
2017-07,Brookshire,6,29.7824,-95.9514
2017-07,Cape Coral,6,26.6443,-81.9957
2017-07,Carlisle,6,40.2,-77.2034
2017-07,Center Line,6,42.4805,-83.0274
2017-07,Chappaqua,6,41.1575,-73.766
2017-07,Charlottesville,6,38.0375,-78.4855
2017-07,Chatsworth,6,34.7808,-84.7835
2017-07,Chelsea,6,42.3959,-71.0325
2017-07,Commerce,6,33.9963,-118.1519
2017-07,Conway,6,35.0753,-92.4692
2017-07,Crownsville,6,39.0224,-76.5904
2017-07,Danbury,6,41.4015,-73.4709
2017-07,Duncan,6,34.5408,-97.9215
2017-07,East Peoria,6,40.6736,-89.5419
2017-07,Edgewood,6,39.419,-76.2964
2017-07,Edwardsburg,6,41.7965,-86.0836
2017-07,El Dorado Hills,6,38.675,-121.049
2017-07,Elkhorn,6,42.6713,-88.5377
2017-07,Elkridge,6,39.1941,-76.7428
2017-07,Falmouth,6,38.3319,-77.4655
2017-07,Fellsmere,6,27.7241,-80.5974
2017-07,Forest Hill,6,32.6619,-97.2662
2017-07,Framingham,6,42.3085,-71.4368
2017-07,Gettysburg,6,39.8304,-77.2339
2017-07,Gibsonton,6,27.826,-82.3761
2017-07,Goodyear,6,33.2614,-112.3622
2017-07,Goshen,6,41.5743,-85.8309
2017-07,Griffin,6,33.2418,-84.2748
2017-07,Groveland,6,28.6098,-81.8246
2017-07,Hackettstown,6,40.854,-74.8257
2017-07,Half Moon Bay,6,37.4685,-122.4382
2017-07,Hawaiian Gardens,6,33.8304,-118.0728
2017-07,Healdsburg,6,38.6224,-122.8651
2017-07,Hebron,6,39.0626,-84.709
2017-07,Hercules,6,38.0064,-122.2564
2017-07,Hermitage,6,41.2305,-80.4413
2017-07,Iselin,6,40.5697,-74.3172
2017-07,Jamul,6,32.7184,-116.8709
2017-07,Jasper,6,38.3933,-86.9402
2017-07,Julian,6,33.0735,-116.5889
2017-07,Junction City,6,39.0277,-96.8508
2017-07,Ladson,6,33.0093,-80.1078
2017-07,Lake Mary,6,28.7592,-81.336
2017-07,Lake Villa,6,42.4184,-88.0836
2017-07,Lawrenceville,6,33.9523,-83.9932
2017-07,Leander,6,30.5728,-97.8618
2017-07,Leawood,6,38.9075,-94.6258
2017-07,Little Falls,6,45.9862,-94.3586
2017-07,Littlerock,6,34.5232,-117.9808
2017-07,Loma Linda,6,34.045,-117.2498
2017-07,Manvel,6,29.4798,-95.3635
2017-07,Maricopa,6,33.0408,-112.0011
2017-07,Marion,6,42.0451,-91.585
2017-07,Marlborough,6,42.3494,-71.5468
2017-07,Marlton,6,39.9014,-74.9294
2017-07,Mattawan,6,42.2165,-85.7858
2017-07,Matthews,6,35.1195,-80.7101
2017-07,Maywood,6,33.9886,-118.1877
2017-07,Melrose Park,6,41.903,-87.8636
2017-07,Middlebury,6,41.6696,-85.7075
2017-07,Midlothian,6,32.4669,-96.989
2017-07,Mill Valley,6,37.9086,-122.5421
2017-07,Missouri City,6,29.563,-95.5365
2017-07,Monterey,6,36.5919,-121.8808
2017-07,Morgantown,6,39.6383,-79.9464
2017-07,Neenah,6,44.1669,-88.4767
2017-07,New Cumberland,6,40.2297,-76.8764
2017-07,New Orleans,6,30.0687,-89.9288
2017-07,Nokomis,6,27.1241,-82.4354
2017-07,North Richland Hills,6,32.8604,-97.218
2017-07,Oconomowoc,6,43.0996,-88.4948
2017-07,Orem,6,40.2981,-111.6994
2017-07,Osseo,6,45.1179,-93.3991
2017-07,Oxford,6,34.3627,-89.5336
2017-07,Phelan,6,34.4398,-117.5248
2017-07,Pinole,6,37.9931,-122.2833
2017-07,Plainfield,6,40.6154,-74.4157
2017-07,Pleasant Valley,6,39.4504,-80.1552
2017-07,Port Orchard,6,47.5163,-122.661
2017-07,Poughkeepsie,6,41.695,-73.9211
2017-07,Pueblo,6,38.2701,-104.6114
2017-07,Pulaski,6,37.0528,-80.7624
2017-07,Quantico,6,38.5224,-77.2902
2017-07,Riverview,6,27.8227,-82.3023
2017-07,Roanoke,6,37.2785,-79.9581
2017-07,Rock Hill,6,34.9415,-81.0241
2017-07,Rodeo,6,38.0367,-122.2526
2017-07,Round Lake,6,42.3435,-88.1059
2017-07,Saluda,6,34.0009,-81.7713
2017-07,San Fernando,6,34.2886,-118.4362
2017-07,Sandy,6,40.5709,-111.8506
2017-07,Selma,6,36.5715,-119.6143
2017-07,Signal Hill,6,33.803,-118.1681
2017-07,Simi Valley,6,34.2663,-118.749
2017-07,Sloan,6,42.8921,-78.7918
2017-07,Smithfield,6,35.5133,-78.3495
2017-07,Somis,6,34.2652,-118.9984
2017-07,Staunton,6,38.1593,-79.0611
2017-07,Strasburg,6,38.9961,-78.3549
2017-07,Thousand Palms,6,33.815,-116.3545
2017-07,Turlock,6,37.5053,-120.8588
2017-07,Urbandale,6,41.639,-93.7812
2017-07,Wakefield,6,38.823,-77.2406
2017-07,Wallingford,6,43.3203,-94.7922
2017-07,Walterboro,6,32.901,-80.676
2017-07,Wantagh,6,40.6686,-73.5104
2017-07,Waynesville,6,35.4854,-82.9996
2017-07,West Chester,6,39.9601,-75.6058
2017-07,Whitewater,6,42.8372,-88.7341
2017-07,Woodlyn,6,39.8774,-75.3445
2017-07,Yukon,6,35.5201,-97.7639
2017-07,Zebulon,6,35.8329,-78.3158
2017-07,Alpine,5,32.8439,-116.7585
2017-07,American Fork,5,40.3783,-111.7953
2017-07,Apollo Beach,5,27.7618,-82.4003
2017-07,Asheville,5,35.5707,-82.5537
2017-07,Atwater,5,37.3529,-120.5959
2017-07,Avon,5,41.4485,-82.0187
2017-07,Balch Springs,5,32.7194,-96.6151
2017-07,Bayside,5,43.1827,-87.9017
2017-07,Beaver,5,40.6936,-80.3074
2017-07,Bellaire,5,29.704,-95.4621
2017-07,Belleville,5,38.5164,-89.99
2017-07,Benicia,5,38.0725,-122.1526
2017-07,Blair,5,41.5416,-96.1359
2017-07,Bondurant,5,41.6985,-93.4556
2017-07,Bonsall,5,33.2764,-117.1941
2017-07,Brandon,5,27.9367,-82.3
2017-07,Broken Arrow,5,36.038,-95.7806
2017-07,Buchanan,5,41.8283,-86.3656
2017-07,Burr Ridge,5,41.7485,-87.92
2017-07,Cabin John,5,38.9742,-77.1632
2017-07,Caledonia,5,42.7986,-87.8762
2017-07,Calumet City,5,41.6134,-87.5505
2017-07,Camp Verde,5,34.569,-111.856
2017-07,Campo,5,32.6394,-116.4744
2017-07,Cape May Court House,5,39.0788,-74.8205
2017-07,Carpinteria,5,34.3962,-119.5118
2017-07,Carson City,5,39.1511,-119.7476
2017-07,Carteret,5,40.5849,-74.2284
2017-07,Centralia,5,46.7223,-122.9696
2017-07,Chandler,5,33.2825,-111.8514
2017-07,China Grove,5,35.572,-80.5791
2017-07,Chino Hills,5,33.9508,-117.7254
2017-07,Cicero,5,41.8445,-87.7593
2017-07,Clarendon Hills,5,41.7981,-87.9568
2017-07,Clendenin,5,38.4859,-81.3503
2017-07,Coalville,5,40.912,-111.413
2017-07,Colchester,5,40.4256,-90.7922
2017-07,Conyers,5,33.6646,-83.9966
2017-07,Cotati,5,38.3278,-122.7092
2017-07,Dalton,5,34.769,-84.972
2017-07,Danielson,5,41.8086,-71.8854
2017-07,Darlington,5,34.3015,-79.867
2017-07,Dawsonville,5,34.4362,-84.125
2017-07,Denton,5,33.2175,-97.1418
2017-07,Dillsburg,5,40.1103,-77.0335
2017-07,Elizabethtown,5,37.7031,-85.8773
2017-07,Elk River,5,45.3314,-93.567
2017-07,Enfield,5,36.18,-77.669
2017-07,Enola,5,40.2908,-76.9348
2017-07,Erlanger,5,39.0109,-84.5864
2017-07,Eutaw,5,32.8436,-87.8986
2017-07,Fair Play,5,37.6331,-93.5769
2017-07,Fairmont,5,39.4768,-80.1491
2017-07,Fallston,5,39.5332,-76.4452
2017-07,Farmingdale,5,40.7328,-73.4468
2017-07,Franklin Park,5,41.9361,-87.8794
2017-07,Franklinville,5,39.6194,-75.0738
2017-07,Freeport,5,40.6515,-73.585
2017-07,Garrison,5,39.4023,-76.7514
2017-07,Glen Allen,5,37.666,-77.4838
2017-07,Goodrich,5,42.9147,-83.5092
2017-07,Grand Island,5,40.9218,-98.3586
2017-07,Grass Valley,5,39.2238,-121.0522
2017-07,Great Neck,5,40.8029,-73.7333
2017-07,Hammonton,5,39.6572,-74.7678
2017-07,Hamtramck,5,42.3954,-83.0559
2017-07,Henrietta,5,33.8146,-98.1924
2017-07,Hillsborough,5,40.5069,-74.6523
2017-07,Hodges,5,34.334,-87.9299
2017-07,Homeland,5,33.7459,-117.1132
2017-07,Hubbard,5,41.1595,-80.5672
2017-07,Inman,5,35.0463,-82.0897
2017-07,Iva,5,34.3071,-82.6636
2017-07,Jericho,5,40.7875,-73.5416
2017-07,Johnstown,5,40.326,-78.9194
2017-07,Kalamazoo,5,42.2749,-85.5882
2017-07,Keasbey,5,40.5143,-74.3078
2017-07,Laguna Hills,5,33.5918,-117.6991
2017-07,Lenoir City,5,35.8111,-84.2818
2017-07,Leola,5,40.0915,-76.1891
2017-07,Lincolnshire,5,42.1958,-87.9182
2017-07,Longmont,5,40.1686,-105.1005
2017-07,Lost Hills,5,35.6254,-119.6788
2017-07,Lutz,5,28.1396,-82.4467
2017-07,Madera,5,36.963,-120.0778
2017-07,Malverne,5,40.6746,-73.6721
2017-07,Manchaca,5,30.1353,-97.8364
2017-07,Mansfield,5,40.7656,-82.5275
2017-07,Matawan,5,40.4127,-74.2365
2017-07,Miami Gardens,5,25.9433,-80.2426
2017-07,Montgomeryville,5,40.2502,-75.2405
2017-07,Moraine,5,39.6983,-84.2458
2017-07,Moss Landing,5,36.8019,-121.7872
2017-07,New Braunfels,5,29.6994,-98.1148
2017-07,Newport Beach,5,33.6151,-117.8668
2017-07,North Chicago,5,42.3172,-87.8595
2017-07,North East,5,39.6076,-75.9414
2017-07,Norwood,5,39.1605,-84.4535
2017-07,Oakdale,5,44.9876,-92.9641
2017-07,Old Westbury,5,40.7866,-73.5975
2017-07,Orangevale,5,38.6881,-121.2209
2017-07,Orland,5,39.7461,-122.1856
2017-07,Otisville,5,41.4714,-74.5397
2017-07,Oviedo,5,28.658,-81.1872
2017-07,Palm Bay,5,27.9631,-80.6593
2017-07,Palm Desert,5,33.7378,-116.3695
2017-07,Park City,5,40.6502,-111.5013
2017-07,Pelham,5,33.3114,-86.7573
2017-07,Pembroke Pines,5,26.0128,-80.3382
2017-07,Pineville,5,31.3414,-92.4096
2017-07,Reston,5,38.9497,-77.3461
2017-07,Richburg,5,42.0887,-78.1565
2017-07,Ridgefield Park,5,40.8543,-74.0201
2017-07,Rockford,5,42.2596,-89.064
2017-07,Rowlett,5,32.9155,-96.5489
2017-07,Schertz,5,29.565,-98.2535
2017-07,Scotts Valley,5,37.0555,-122.0118
2017-07,Sebastopol,5,38.4001,-122.8275
2017-07,Severn,5,39.1355,-76.6956
2017-07,Sewell,5,39.7696,-75.1443
2017-07,Snohomish,5,47.9276,-122.0969
2017-07,Soquel,5,36.9978,-121.9483
2017-07,South Charleston,5,38.3426,-81.7155
2017-07,Spanaway,5,47.0979,-122.4233
2017-07,Stevensville,5,38.9745,-76.3184
2017-07,Stuart,5,27.1959,-80.2444
2017-07,Suitland,5,38.8492,-76.9225
2017-07,Surprise,5,33.6815,-112.4515
2017-07,Suwanee,5,34.0508,-84.0686
2017-07,Syosset,5,40.8157,-73.502
2017-07,Terre Haute,5,39.466,-87.3751
2017-07,Toledo,5,41.6638,-83.5827
2017-07,Totowa,5,40.9039,-74.2214
2017-07,Valhalla,5,41.0773,-73.7778
2017-07,Valley Stream,5,40.6647,-73.7043
2017-07,Vauxhall,5,40.7174,-74.2838
2017-07,Vernon Hills,5,42.234,-87.9608
2017-07,Villa Rica,5,33.7294,-84.9177
2017-07,Visalia,5,36.3276,-119.3269
2017-07,Waco,5,31.5599,-97.1882
